provider,model_name,quantity_id,request_index,prompt_version,tool_regime,batch_size,request_id,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,reasoning_tokens,estimated_input_cost_usd,estimated_cached_input_cost_usd,estimated_output_cost_usd,estimated_tool_cost_usd,estimated_total_cost_usd,tool_call_count,web_search_call_count,code_interpreter_call_count,tool_sources,tool_trace,usage
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,1,v2,none,1,chatcmpl-57f8b194-6148-4bf7-910f-f4501e2a5ed6,1209,469,1678,0,0,,,,,0.010662000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 469, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 469}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.010662000000000001, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1678}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,2,v2,none,1,chatcmpl-898e5ac8-6713-4277-94b5-72cec023815f,1209,524,1733,0,0,,,,,0.011487,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 524, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 524}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011487, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1733}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,3,v2,none,1,chatcmpl-e101bba5-ea65-4598-ae0a-62d97c7d46b5,1209,448,1657,0,0,,,,,0.010347,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 448, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 448}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.010347, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1657}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,4,v2,none,1,chatcmpl-74d33df3-c96d-46f7-b1ef-cef5f09cae0a,1209,509,1718,0,0,,,,,0.011262000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 509, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 509}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011262000000000001, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1718}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,5,v2,none,1,chatcmpl-56fe41ab-c379-44d9-9d22-4b94776f89ea,1209,506,1715,0,0,,,,,0.011217000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 506, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 506}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011217000000000001, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1715}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,6,v2,none,1,chatcmpl-4d12d328-16af-4d85-a9e5-c4cdcf239383,1209,501,1710,0,0,,,,,0.011141999999999999,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 501, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 501}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011141999999999999, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1710}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,7,v2,none,1,chatcmpl-bee985b2-5606-4d76-b623-ff6d1387e102,1209,506,1715,0,0,,,,,0.011217000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 506, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 506}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011217000000000001, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1715}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,8,v2,none,1,chatcmpl-de79f211-3b98-4a93-8524-f98cf981f415,1209,471,1680,0,0,,,,,0.010692,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 471, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 471}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.010692, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1680}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,9,v2,none,1,chatcmpl-d0306fff-260a-437f-8ebe-7a8a46cba29c,1209,539,1748,0,0,,,,,0.011712,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 539, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 539}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011712, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1748}"
litellm_completion,claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,10,v2,none,1,chatcmpl-c91d6e51-ffe8-4c9e-8488-c0a9eb108446,1209,503,1712,0,0,,,,,0.011172000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 503, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": null, ""text_tokens"": 503}, ""inference_geo"": ""global"", ""litellm_cost_usd"": 0.011172000000000001, ""prompt_tokens"": 1209, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""speed"": null, ""total_tokens"": 1712}"
